Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
Mariko3P_75e530af		At least she’s feeling better, but it meant 10 laps around the field.	game/text/mariko_pathway.rpy	430	[what]
Mariko3P_a9cea351		I used to be the same way. I poured myself into my work and shut out the world around me. It isn’t a healthy way to deal with your problems.	game/text/mariko_pathway.rpy	443	[what]
Mariko3P_bf0b3967		She watched the girls practice with a combination of longing and mourning.	game/text/mariko_pathway.rpy	449	[what]
Mariko3P_75cc78d8		Her laugh sounded empty.	game/text/mariko_pathway.rpy	458	[what]
Mariko3P_8264f569		She ran off desperate to grab something from the cafeteria before they closed.	game/text/mariko_pathway.rpy	484	[what]
MarikoP4_61de0a7c		After the last time we talked, I started dropping by Mariko’s cheer practice a couple times a week.	game/text/mariko_pathway.rpy	491	[what]
MarikoP4_36bf8cc9		It was surprisingly vigorous all things considered. All of us had improved quite a bit since the beginning of the year, but she still wasn’t satisfied with the results.	game/text/mariko_pathway.rpy	492	[what]
MarikoP4_cde6f6d8		I’ve been coming here for weeks now, and I’m still only barely able to follow what she says.	game/text/mariko_pathway.rpy	500	[what]
MarikoP4_077e69dc		She rolled her eyes.	game/text/mariko_pathway.rpy	504	[what]
MarikoP4_4d01dfa3		I followed her instructions. It was clumsy, but I managed to stand up with the added weight.	game/text/mariko_pathway.rpy	514	[what]
MarikoP4_e7cb06d0		My back might murder me tomorrow though, she’s heavier than she looks.	game/text/mariko_pathway.rpy	515	[what]
MarikoP4_466aae62		I felt a heavy weight against the back of my head. I could see her arms dangle on either side of my peripheral vision, her chin dug into my skull.	game/text/mariko_pathway.rpy	519	[what]
MarikoP4_d0a04602		She felt warm… Too warm. Why isn’t she moving? What’s going on!?	game/text/mariko_pathway.rpy	523	[what]
MarikoP4_3e90e0ac		I set her down as gently as I could, she wasn’t moving.	game/text/mariko_pathway.rpy	529	[what]
MarikoP4_8f16c1fe		They told me that she was probably dehydrated and under slept	game/text/mariko_pathway.rpy	535	[what]
MarikoP4_82a7e417		Which, I guess makes sense, but how did she get this bad? Was she forgetting to drink too?	game/text/mariko_pathway.rpy	536	[what]
MarikoP4_7717b574		How can someone so outwardly lively just not take care of themselves like this?	game/text/mariko_pathway.rpy	537	[what]
MarikoP4_139ad32e		My concern only grew when she woke up bawling her eyes out.	game/text/mariko_pathway.rpy	538	[what]
MarikoP4_d9d3fed2		She sat up instantly, eyes wide with fear.	game/text/mariko_pathway.rpy	542	[what]
MarikoP4_760bf4d8		She laughed that horrid, hollow laugh.	game/text/mariko_pathway.rpy	552	[what]
MarikoP4_d776b96b		As if that wasn’t scary enough, now she’s shouting things in her sleep.	game/text/mariko_pathway.rpy	558	[what]
MarikoP4_8bf6fd77		She was crying again, but at least this time she was talking to me and not the wall.	game/text/mariko_pathway.rpy	584	[what]
MarikoP4_4df5a973		I waited patiently for her to continue.	game/text/mariko_pathway.rpy	623	[what]
MarikoP4_b22ccb1b		Wait a minute, Hiro went back to Estella? That doesn’t seem right.	game/text/mariko_pathway.rpy	629	[what]
MarikoP4_9755a755		Excuse me? Where does she get off talking to me like this?	game/text/mariko_pathway.rpy	672	[what]
MarikoP4_8bd71be2		She dragged herself out of the cot and left me behind.	game/text/mariko_pathway.rpy	680	[what]
Nanase1_cabf9d5d		She stared at me expectantly, and a little lost. To be fair, I might have looked the same way. I should probably say something.	game/text/nanase_pathway.rpy	23	[what]
Nanase1_e9ec5ee1		She faltered and tried to back track.	game/text/nanase_pathway.rpy	38	[what]
Nanase1_aa220968		Her energy deflated before she finished her sentence.	game/text/nanase_pathway.rpy	43	[what]
Nanase1_82df2bbc		She stares at me blankly.	game/text/nanase_pathway.rpy	65	[what]
Nanase1_b0ccfd67		She stalled for time as long as she could.	game/text/nanase_pathway.rpy	88	[what]
Nanase1_f89bb800		She picked up on my confusion.	game/text/nanase_pathway.rpy	96	[what]
Nanase1_0ea8d801		She bit her lip and avoided my eyes.	game/text/nanase_pathway.rpy	104	[what]
Nanase1_c8be2dd6		Her shoulders slumped as she spoke.	game/text/nanase_pathway.rpy	108	[what]
Nanase1_f6a63211		I want to ask her why, but it seems personal.	game/text/nanase_pathway.rpy	112	[what]
Nanase1_19b524d0		We hooked up my laptop to the classroom projector and watched Shanghai Bouncer. Lots of B-grade action scenes and pandas.	game/text/nanase_pathway.rpy	118	[what]
Nanase1_df996bc8		She doesn't understand. The people who'd be coming for me wouldn't be your average bullies. The person doing this could very well be a threat to everyone.	game/text/nanase_pathway.rpy	132	[what]
Nanase1_88f9fba0		She glared at me, almost about to cry. I don't think I've ever seen her this mad before. I mean, yeah I was kinda rude, but nothing deserving of such a steely glare. She stormed off without anothing word.	game/text/nanase_pathway.rpy	136	[what]
Nanase2_a836cf7f		Ouch, looks like she's still mad about earlier. She turned her back on me and continued shredding documents. ...Wait a minute, shredding documents?	game/text/nanase_pathway.rpy	144	[what]
Nanase2_fd1ed524		I picked up a form from the pile.	game/text/nanase_pathway.rpy	146	[what]
Nanase2_1e832a0b		It was one of those student request forms. Whoever filled it out requested that I jump off the roof of the school.	game/text/nanase_pathway.rpy	150	[what]
Nanase2_fc51a92c		She struggled to change the subject.	game/text/nanase_pathway.rpy	158	[what]
Nanase2_89d11e54		In a flash, her confidence evaporated.	game/text/nanase_pathway.rpy	188	[what]
Nanase2_226321d2		Wait a minute- does she not know?	game/text/nanase_pathway.rpy	239	[what]
Nanase2_4713dc61		She shuddered, rejecting the idea with every fiber of her being.	game/text/nanase_pathway.rpy	265	[what]
Nanase2_47a1d782		I'm not going to botch a chance at being perceived as normal over winning an argument... yet.	game/text/nanase_pathway.rpy	282	[what]
Nanase3_69c7c635		She doesn't seem even remotely impressed.	game/text/nanase_pathway.rpy	312	[what]
Nanase3_d72fe9b2		Her eyes lit up.	game/text/nanase_pathway.rpy	318	[what]
Nanase3_0976db48		She was talking at a mile a minute, but I'm guessing my eyes started to glaze over or something, because she's slowed down.	game/text/nanase_pathway.rpy	325	[what]
Nanase3_29049f0e		I set up in the library with butcher paper and a handful of 'borrowed' markers from the council room.	game/text/nanase_pathway.rpy	337	[what]
Nanase3_1571fa5b		Harsh, and she's the one who started it. Nagging me out of the blue like that, what gives?	game/text/nanase_pathway.rpy	421	[what]
Nanase3_820abfa3		Even if we don't always get along, the past few days I've spent with Nanase have felt surprisingly normal.	game/text/nanase_pathway.rpy	423	[what]
Nanase3_9fd12f2e		After everything that happened, I hadn't expected to be able to just hang out with someone and work on school stuff again.	game/text/nanase_pathway.rpy	424	[what]
Nanase3_1da131e5		Still, I haven't exactly been up front about why I'm here. I can't keep pretending it's because I don't know how to start.	game/text/nanase_pathway.rpy	425	[what]
Nanase3_62bad68c		Oh, so she does know.	game/text/nanase_pathway.rpy	431	[what]
Nanase3_1beae214		I'm still trying to figure out where to go from here, but it's moments like these that are nice.	game/text/nanase_pathway.rpy	452	[what]
Nanase4_e0c65811		Nanase and I worked on our posters for a good couple hours, preparing for speeches and public speaking in general.	game/text/nanase_pathway.rpy	458	[what]
Nanase4_a4618ded		Nanase's had a border of panda stickers and some crudely drawn books on her adverts. I tried my best to keep my letters the same size on the stupid thing.	game/text/nanase_pathway.rpy	459	[what]
Nanase4_446e3697		She's been talking about Shanghai Bouncer non-stop since she got here. Unless I want a five paragraph essay on Pandeku's season three character arch I need to change the subject.	game/text/nanase_pathway.rpy	464	[what]
Nanase4_7c7f4d47		I guess it's a step in the right direction, but something about what she said seemed off.	game/text/nanase_pathway.rpy	545	[what]
Nanase4_6f5f4d65		In all the scenarios I had run through my head of how she'd react, I never imagined her crying.	game/text/nanase_pathway.rpy	559	[what]
Nanase4_9efe6c48		I really didn't know what else to say at that point. I just kinda stood there, feeling useless while she calmed down.	game/text/nanase_pathway.rpy	579	[what]
Nanase4_8bf1d04b		She repeated it softly, reaffirming what I feel like I've repeated a few times now.	game/text/nanase_pathway.rpy	583	[what]
Nanase4_099f67f9		Nanase's always been a little codependent around me.	game/text/nanase_pathway.rpy	619	[what]
Nanase4_29cecefc		I had just written it off as a side effect of having a limited number of friends.	game/text/nanase_pathway.rpy	620	[what]
Nanase4_4a216b83		I hadn't considered it was something she was self conscious about.	game/text/nanase_pathway.rpy	621	[what]
Nanase4_3abe56bd		I watched as all emotion drained from her face. She stared at me blankly, maybe thinking something over, I'm not sure.	game/text/nanase_pathway.rpy	627	[what]
Nanase4_9cd9e9a9		I mean, that's good I guess, but what the hell was all that?	game/text/nanase_pathway.rpy	647	[what]
NanaseF_0522cc12		Nagase must be busy right now.	game/text/nanase_pathway.rpy	655	[what]
Uitto1_61032865		I can’t keep not talking to Uitto about how she stopped wanting to have anything to do with me. I mean, theoretically I could, but not knowing will drive me bananas.	game/text/uitto_pathway.rpy	21	[what]
Uitto1_193cb761		Now, how do I approach her without pissing her off?	game/text/uitto_pathway.rpy	22	[what]
Uitto1_9400c0d1		I’m not a big fan of being used. It’s times like this I wish I was more eloquent when upset.	game/text/uitto_pathway.rpy	149	[what]
Uitto1_f429a189		Even if she’s just being paranoid, she has a point.	game/text/uitto_pathway.rpy	164	[what]
Uitto1_29ee80a7		I’ll make sure to cover anything that looks remotely like a camera lens tonight.	game/text/uitto_pathway.rpy	165	[what]
Uitto2_519dac8b		Ever since I’ve talked to Uitto, I’ve been more careful about what I say and who I say it to.	game/text/uitto_pathway.rpy	172	[what]
Uitto2_5f8e338b		Things seem to have gone back to normal with us.	game/text/uitto_pathway.rpy	173	[what]
Uitto2_3e00dac6		Despite all that, she still holds onto the title as her superhero alias.	game/text/uitto_pathway.rpy	207	[what]
Uitto2_86444b81		Maybe years of living that lifestyle makes it hard to quit.	game/text/uitto_pathway.rpy	208	[what]
Uitto2_2e3da428		She says so with icy conviction. I knew they were the reason she joined us, but I never asked her about it.	game/text/uitto_pathway.rpy	215	[what]
Uitto2_f494aa93		The stuff I was forced to take growing up wrecked me.	game/text/uitto_pathway.rpy	228	[what]
Uitto2_04c38899		There’s barely any research, let alone guidelines, for making Proficiency-based drugs.	game/text/uitto_pathway.rpy	229	[what]
Uitto2_d32f31f2		I wouldn't trust anyone who was trying to take peoples’ powers away.	game/text/uitto_pathway.rpy	230	[what]
Uitto2_997dade8		She has stopped listening to reason. She’s downright unreasonable.	game/text/uitto_pathway.rpy	299	[what]
Uitto2_391e877f		I’ve created a monster.	game/text/uitto_pathway.rpy	304	[what]
Uitto3_949af81d		She glares at me with a thin frown.	game/text/uitto_pathway.rpy	316	[what]
Uitto3_b9375c58		I skim through the scene. The dialogue is pretty sappy.	game/text/uitto_pathway.rpy	331	[what]
Uitto3_ef995c75		I don’t see how anyone can take this seriously. Granted, my well known bias against romantic dramas probably affects my decision.	game/text/uitto_pathway.rpy	332	[what]
Uitto3_cc6f02d6		I take a knee and extend my arm to the sky.	game/text/uitto_pathway.rpy	346	[what]
Uitto3_78631c18		In my worst attempt at a British accent, I proclaim...	game/text/uitto_pathway.rpy	347	[what]
Uitto3_71126069		Nailed it.	game/text/uitto_pathway.rpy	351	[what]
Uitto3_d94fc359		She shields her face with her script.	game/text/uitto_pathway.rpy	355	[what]
Uitto3_79d259a6		She’s trying her hardest not to laugh.	game/text/uitto_pathway.rpy	362	[what]
Uitto3_dbb5073d		She flips back a few pages.	game/text/uitto_pathway.rpy	386	[what]
Uitto3_06398373		She sighs.	game/text/uitto_pathway.rpy	443	[what]
Uitto3_4f53ee57		I never took her for the type to quit like that. She’s always been so headstrong. This is a little creepy.	game/text/uitto_pathway.rpy	447	[what]
Uitto3_fbebb083		And now I’ve made her uncomfortable. Great, fantastic job.	game/text/uitto_pathway.rpy	464	[what]
Uitto4_1609dc5a		It’s been really hard to get a chance to hang out with Uitto. Everytime I asked, she was busy.	game/text/uitto_pathway.rpy	476	[what]
Uitto4_5a7f5581		Finally, she texted me to meet her on the tennis court.	game/text/uitto_pathway.rpy	477	[what]
Uitto4_6c4b4b2b		She’s practicing her backhand swing.	game/text/uitto_pathway.rpy	478	[what]
Uitto4_49021e31		It reminds me of our days on the battlefield. She wields her racket with the same ferocity she did with an ax.	game/text/uitto_pathway.rpy	479	[what]
Uitto4_544dc36a		I can kind of understand that. Growing up, my one goal was to make my father happy. It was a fruitless venture, but that didn’t stop me from trying.	game/text/uitto_pathway.rpy	531	[what]
Uitto4_06663d04		It got to the point where even if he wasn’t watching, I was still acting like he was.	game/text/uitto_pathway.rpy	532	[what]
